,Average RTT,Average TCP,Average throughput
0,-0.7441539320388633,0.7500969213760573,-0.505887501300863
1,-0.15271811524950793,-1.2307441991658141,0.8278055913151693
2,1.4088979513471718,0.5175323834353865,-0.3458980606191619
